,CNT,ST24Q01,ST24Q02,ST24Q03,ST24Q04,ST24Q05,ST24Q06,ST24Q07,ST24Q08,ST28Q09,ST28Q10,ST28Q11,ST25Q01,ST25Q02,ST25Q03,ST25Q04,ST25Q05,ST26Q01,ST26Q02,ST26Q03,ST26Q04,ST26Q05,ST26Q06,ST26Q07,ST27Q01,ST27Q02,ST27Q03,ST27Q04
68098,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),None,Un Decided(UN),Strongly Agree(SA),A few times a year,Never or almost never,About once a month,A few times a year,A few times a year,Several times a week,Strongly Agree(SA),Strongly Agree(SA),by helping one to know many places to succed in life,students are encouraged and thus aspire to be like them,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),they help students to change their minds about some subjects
68099,Student,Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Un Decided(UN),Disagree(D),Agree(A),None,Agree(A),Strongly Agree(SA),A few times a year,Never or almost never,Never or almost never,Never or almost never,About once a month,Several times a week,Strongly Agree(SA),Agree(A),None,None,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),None
68100,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),None,Un Decided(UN),Strongly Agree(SA),Several times a month,Never or almost never,Several times a week,Several times a month,Never or almost never,Never or almost never,Strongly Agree(SA),Strongly Agree(SA),by helping one to know many places to succed in life,students are encouraged and thus aspire to be like them,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),they help students to change their minds about some subjects
68101,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),the promote competition among students,Disagree(D),Agree(A),Several times a month,About once a month,Several times a week,About once a month,A few times a year,Several times a day,Agree(A),Strongly Agree(SA),they improve understanding of various concepts and processes since they involve hands on activities,it is important in changing the attitude of students towards some subjects,Disagree(D),Agree(A),Disagree(D),Agree(A),Agree(A),students are able to see them as role model hence yearn to work hard to become like them
68102,Student,Strongly Disagree(SD),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Disagree(SD),they are able to cater for pety academic expences eg buying of literature books,Strongly Disagree(SD),Strongly Disagree(SD),Several times a month,Several times a month,About once a month,About once a month,About once a month,Several times a week,Strongly Agree(SA),Strongly Agree(SA),None,None,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),they motivate both the student and the teacher who listen at a personal level
68103,Student,Disagree(D),Disagree(D),Disagree(D),Agree(A),Disagree(D),Disagree(D),Disagree(D),Agree(A),they don't because money is spent on issues that are not of academic nature e.g buying bread,Agree(A),Agree(A),Never or almost never,Never or almost never,A few times a year,Never or almost never,Several times a week,Several times a month,Agree(A),Agree(A),they assist students get exposed to areas that can motivate them eg visiting higher instutions,its cost effective,Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),they uplifts the morale of students on performance and helps them view life positively
68104,Student,Agree(A),Strongly Agree(SA),Agree(A),Agree(A),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),brings competition for the reward,Agree(A),Strongly Agree(SA),About once a month,Never or almost never,Several times a week,Several times a month,About once a month,Several times a day,Strongly Agree(SA),Agree(A),students want to go out and they work very hard to improve,to give them confidence in life and for aademic reasons,Strongly Agree(SA),Agree(A),Agree(A),Agree(A),Agree(A),student are able to realize a lot of what they do is common in institutions and assist in guiding
68105,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Agree(A),Strongly Disagree(SD),it makes the students feel appretiated for their good work hence they are motivated to continue work,Disagree(D),Strongly Agree(SA),About once a month,Never or almost never,A few times a year,A few times a year,Several times a week,Several times a day,Agree(A),Disagree(D),students are exposed to live situations and the knowledge gained can be applied in class,because they motivate students to work hard hence contributing to good perfomance,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Agree(A),they give hope and faith to students through their experiences thus encouraging those are discourged
68106,Student,Disagree(D),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),None,Agree(A),Agree(A),Several times a month,A few times a year,NA,Several times a month,A few times a year,Several times a month,Agree(A),Disagree(D),exposure is has a good (lasting) eefect in learning,getting information from others despite teachers in a fresh approach and students listen carefully,Disagree(D),Agree(A),Agree(A),Agree(A),Agree(A),students get encouraged when they hear of success stories
68107,Student,Disagree(D),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Strongly Disagree(SD),Disagree(D),Strongly Disagree(SD),it increase competition among the student,Strongly Disagree(SD),Disagree(D),Never or almost never,Several times a month,Several times a week,About once a month,About once a month,Never or almost never,Strongly Agree(SA),Strongly Disagree(SD),they enable students to work hard,students develop positive attitude towards their studies,Strongly Agree(SA),Disagree(D),Strongly Agree(SA),Agree(A),Agree(A),they should be visiting schools
68108,Student,Disagree(D),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),Strongly Agree(SA),Un Decided(UN),Strongly Agree(SA),motivated students perform always,Strongly Agree(SA),Un Decided(UN),Several times a week,A few times a year,Several times a month,Several times a month,Several times a week,Several times a week,Strongly Agree(SA),Un Decided(UN),students work harder,give hope and encourgement to students to perform best,Strongly Agree(SA),Agree(A),Un Decided(UN),Strongly Agree(SA),Strongly Agree(SA),improves students behviour and discipline hence better academic achievement
68109,Student,Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Strongly Disagree(SD),None,Agree(A),Agree(A),About once a month,Several times a month,A few times a year,A few times a year,Several times a month,Several times a week,Agree(A),Strongly Disagree(SD),None,shows students all is possible despite hard situations,Strongly Disagree(SD),Strongly Disagree(SD),Agree(A),Agree(A),Agree(A),None
68110,Student,Agree(A),Agree(A),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Disagree(D),students are inspired to work hard to receive rewards,Agree(A),Un Decided(UN),About once a month,About once a month,Several times a week,Several times a week,Several times a week,Several times a day,Strongly Agree(SA),Strongly Disagree(SD),None,None,Agree(A),22,Agree(A),Strongly Agree(SA),Strongly Agree(SA),changes some students attitude towards academic and raise the spirit to work hard
68111,Student,Strongly Disagree(SD),Agree(A),Agree(A),Disagree(D),Agree(A),Strongly Agree(SA),Agree(A),Disagree(D),motivate students to work hard so they can be rewarded,Strongly Agree(SA),Agree(A),Never or almost never,A few times a year,Several times a week,A few times a year,A few times a year,Several times a month,Strongly Agree(SA),Strongly Disagree(SD),helps students to relax their minds and also learn new ideas that helps them in academics,they teach some new techniques which helps students improve their perfomance,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),helps students change their attitude towards som subjects hence improving their perfomance
68112,Student,Agree(A),Agree(A),Agree(A),Agree(A),Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),None,Agree(A),Agree(A),A few times a year,Never or almost never,A few times a year,A few times a year,Several times a month,Several times a week,Agree(A),Strongly Disagree(SD),None,None,Agree(A),Agree(A),Agree(A),Agree(A),Strongly Disagree(SD),None
68113,Student,Disagree(D),Agree(A),Agree(A),Disagree(D),Strongly Agree(SA),Strongly Disagree(SD),Disagree(D),Disagree(D),they increase their confidnce in academic work,Agree(A),Agree(A),Several times a month,Never or almost never,A few times a year,A few times a year,About once a month,Several times a week,Agree(A),Un Decided(UN),they get extra skills from what they see,to guide students on various tips on passing their exams,22,Agree(A),Strongly Agree(SA),Agree(A),Agree(A),direct students on good tips to apply when answering quiz in exams
68114,Student,Strongly Agree(SA),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Agree(A),Disagree(D),students can buy items to school that affect their concentration,Strongly Agree(SA),Agree(A),Never or almost never,Never or almost never,Never or almost never,Never or almost never,A few times a year,Several times a week,Agree(A),Disagree(D),promote good perfomance due to increase in competition,to change the attitue of students towards science subjects,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),they motivate students academically
68115,Student,Agree(A),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Disagree(D),Agree(A),students put effort to retain their awards,Strongly Agree(SA),Agree(A),Never or almost never,Never or almost never,A few times a year,A few times a year,Never or almost never,Several times a week,Agree(A),Disagree(D),science and maths congress open students minds and learn new techniques in perfoming institutions,a way of providing incentives to students/ recognition for job well done,Agree(A),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),best method to improve the falling performanceespecially in most schools in the county
68116,Student,Agree(A),Agree(A),Strongly Agree(SA),Disagree(D),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),prompt reward will increase motivation,Strongly Agree(SA),Agree(A),About once a month,About once a month,About once a month,A few times a year,A few times a year,Several times a day,Agree(A),Disagree(D),increases interest of some subjects like agriculture,None,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),"give guidance on answering questions,time management, change subject perception and role model too"
68117,Student,Disagree(D),Agree(A),Un Decided(UN),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Disagree(D),they improve students self esteem,Strongly Agree(SA),Agree(A),Several times a month,Several times a month,A few times a year,A few times a year,Several times a month,Never or almost never,Agree(A),Disagree(D),they help reduce school strikes,give life skills to students,Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),acts as role models to the students thus put more effort to be like them
68118,Student,Agree(A),Agree(A),Agree(A),Un Decided(UN),Agree(A),Disagree(D),Disagree(D),Agree(A),make other students to work harder but promotes individualism,Strongly Agree(SA),Strongly Agree(SA),Several times a month,About once a month,Several times a week,About once a month,Several times a week,Several times a day,Agree(A),Disagree(D),promote teamwok,students learn better from other people experiences,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),None
68119,Student,Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Un Decided(UN),Strongly Agree(SA),Disagree(D),Agree(A),Un Decided(UN),it improve mental creaativity making all student to co-operate,Disagree(D),Strongly Agree(SA),About once a month,About once a month,Several times a month,Several times a month,About once a month,Several times a month,Agree(A),Agree(A),it enhance creativity such as writing compositions and field study,it enhance them ith techinques of answering the questions related to some test in case study,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),they direct on topics commonly tested in each paper
68120,Student,Strongly Disagree(SD),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),those who are not rewarded try to improve academically,Strongly Agree(SA),Strongly Agree(SA),Several times a month,About once a month,Several times a month,Several times a week,A few times a year,Several times a month,Strongly Agree(SA),Agree(A),None,help students in developing learning skills,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),provide ample  time for students to have their own talk
